0000000; 2025-01-07T19:56:47.0142284+03:00; 16:57:01.90 GPS; 54 град 39.54808 мин СШ; 020 град 39.19847 мин ВД; 0,000700;
0000000; 2025-01-07T19:56:47.1040630+03:00; 16:57:02.00 GPS; 54 град 39.54808 мин СШ; 020 град 39.19848 мин ВД; 0,000684;
0000000; 2025-01-07T19:56:47.1953787+03:00; 16:57:02.10 GPS; 54 град 39.54808 мин СШ; 020 град 39.19848 мин ВД; 0,000690;
0000000; 2025-01-07T19:56:47.3047504+03:00; 16:57:02.20 GPS; 54 град 39.54808 мин СШ; 020 град 39.19849 мин ВД; 0,000689;
0000000; 2025-01-07T19:56:47.3961989+03:00; 16:57:02.30 GPS; 54 град 39.54808 мин СШ; 020 град 39.19850 мин ВД; 0,000702;
0000000; 2025-01-07T19:56:47.5049135+03:00; 16:57:02.40 GPS; 54 град 39.54808 мин СШ; 020 град 39.19851 мин ВД; 0,000689;
0000000; 2025-01-07T19:56:47.5945500+03:00; 16:57:02.50 GPS; 54 град 39.54808 мин СШ; 020 град 39.19851 мин ВД; 0,000710;
0000000; 2025-01-07T19:56:47.7012965+03:00; 16:57:02.60 GPS; 54 град 39.54806 мин СШ; 020 град 39.19852 мин ВД; 0,000690;
0000000; 2025-01-07T19:56:47.8024398+03:00; 16:57:02.70 GPS; 54 град 39.54807 мин СШ; 020 град 39.19853 мин ВД; 0,000676;
0000000; 2025-01-07T19:56:47.8947328+03:00; 16:57:02.80 GPS; 54 град 39.54807 мин СШ; 020 град 39.19854 мин ВД; 0,000688;
0000000; 2025-01-07T19:56:48.0147950+03:00; 16:57:02.90 GPS; 54 град 39.54806 мин СШ; 020 град 39.19853 мин ВД; 0,000689;
0000000; 2025-01-07T19:56:48.1178293+03:00; 16:57:03.00 GPS; 54 град 39.54807 мин СШ; 020 град 39.19855 мин ВД; 0,000683;
0000000; 2025-01-07T19:56:48.1923134+03:00; 16:57:03.10 GPS; 54 град 39.54807 мин СШ; 020 град 39.19855 мин ВД; 0,000691;
0000000; 2025-01-07T19:56:48.3151878+03:00; 16:57:03.20 GPS; 54 град 39.54805 мин СШ; 020 град 39.19854 мин ВД; 0,000677;
0000000; 2025-01-07T19:56:48.3995194+03:00; 16:57:03.30 GPS; 54 град 39.54806 мин СШ; 020 град 39.19855 мин ВД; 0,000682;
0000000; 2025-01-07T19:56:48.5185831+03:00; 16:57:03.40 GPS; 54 град 39.54807 мин СШ; 020 град 39.19856 мин ВД; 0,000696;
0000000; 2025-01-07T19:56:48.6079334+03:00; 16:57:03.50 GPS; 54 град 39.54806 мин СШ; 020 град 39.19856 мин ВД; 0,000690;
0000000; 2025-01-07T19:56:48.7108345+03:00; 16:57:03.60 GPS; 54 град 39.54807 мин СШ; 020 град 39.19856 мин ВД; 0,000689;
0000000; 2025-01-07T19:56:48.7962019+03:00; 16:57:03.70 GPS; 54 град 39.54807 мин СШ; 020 град 39.19857 мин ВД; 0,000697;
0000000; 2025-01-07T19:56:48.8919558+03:00; 16:57:03.80 GPS; 54 град 39.54807 мин СШ; 020 град 39.19857 мин ВД; 0,000679;
0000000; 2025-01-07T19:56:49.0083084+03:00; 16:57:03.90 GPS; 54 град 39.54808 мин СШ; 020 град 39.19858 мин ВД; 0,000672;
0000000; 2025-01-07T19:56:49.1163970+03:00; 16:57:04.00 GPS; 54 град 39.54807 мин СШ; 020 град 39.19857 мин ВД; 0,000691;
0000000; 2025-01-07T19:56:49.2149374+03:00; 16:57:04.10 GPS; 54 град 39.54809 мин СШ; 020 град 39.19859 мин ВД; 0,000695;
0000000; 2025-01-07T19:56:49.3135700+03:00; 16:57:04.20 GPS; 54 град 39.54808 мин СШ; 020 град 39.19858 мин ВД; 0,000670;
0000000; 2025-01-07T19:56:49.4088970+03:00; 16:57:04.30 GPS; 54 град 39.54809 мин СШ; 020 град 39.19858 мин ВД; 0,000698;
0000000; 2025-01-07T19:56:49.4921351+03:00; 16:57:04.40 GPS; 54 град 39.54809 мин СШ; 020 град 39.19859 мин ВД; 0,000691;
0000000; 2025-01-07T19:56:49.5938584+03:00; 16:57:04.50 GPS; 54 град 39.54809 мин СШ; 020 град 39.19859 мин ВД; 0,000690;
0000000; 2025-01-07T19:56:49.6932886+03:00; 16:57:04.60 GPS; 54 град 39.54809 мин СШ; 020 град 39.19859 мин ВД; 0,000700;
0000000; 2025-01-07T19:56:49.8115677+03:00; 16:57:04.70 GPS; 54 град 39.54810 мин СШ; 020 град 39.19861 мин ВД; 0,000695;
0000000; 2025-01-07T19:56:49.9034182+03:00; 16:57:04.80 GPS; 54 град 39.54810 мин СШ; 020 град 39.19862 мин ВД; 0,000710;
0000000; 2025-01-07T19:56:50.0016040+03:00; 16:57:04.90 GPS; 54 град 39.54811 мин СШ; 020 град 39.19863 мин ВД; 0,000696;
0000000; 2025-01-07T19:56:50.1125442+03:00; 16:57:05.00 GPS; 54 град 39.54809 мин СШ; 020 град 39.19862 мин ВД; 0,000679;
0000000; 2025-01-07T19:56:50.2126265+03:00; 16:57:05.10 GPS; 54 град 39.54810 мин СШ; 020 град 39.19863 мин ВД; 0,000687;
0000000; 2025-01-07T19:56:50.3222065+03:00; 16:57:05.20 GPS; 54 град 39.54811 мин СШ; 020 град 39.19864 мин ВД; 0,000691;
0000000; 2025-01-07T19:56:50.3961578+03:00; 16:57:05.30 GPS; 54 град 39.54811 мин СШ; 020 град 39.19865 мин ВД; 0,000697;
0000000; 2025-01-07T19:56:50.4909058+03:00; 16:57:05.40 GPS; 54 град 39.54811 мин СШ; 020 град 39.19865 мин ВД; 0,000691;
0000000; 2025-01-07T19:56:50.6089684+03:00; 16:57:05.50 GPS; 54 град 39.54811 мин СШ; 020 град 39.19867 мин ВД; 0,000704;
0000000; 2025-01-07T19:56:50.7066478+03:00; 16:57:05.60 GPS; 54 град 39.54811 мин СШ; 020 град 39.19868 мин ВД; 0,000688;
0000000; 2025-01-07T19:56:50.8192451+03:00; 16:57:05.70 GPS; 54 град 39.54812 мин СШ; 020 град 39.19866 мин ВД; 0,000686;
0000000; 2025-01-07T19:56:50.9020461+03:00; 16:57:05.80 GPS; 54 град 39.54812 мин СШ; 020 град 39.19867 мин ВД; 0,000707;
0000000; 2025-01-07T19:56:51.0204663+03:00; 16:57:05.90 GPS; 54 град 39.54807 мин СШ; 020 град 39.19869 мин ВД; 0,000685;
0000000; 2025-01-07T19:56:51.1031939+03:00; 16:57:06.00 GPS; 54 град 39.54802 мин СШ; 020 град 39.19868 мин ВД; 0,000690;
0000000; 2025-01-07T19:56:51.2165657+03:00; 16:57:06.10 GPS; 54 град 39.54795 мин СШ; 020 град 39.19872 мин ВД; 0,000703;
0000000; 2025-01-07T19:56:51.3000275+03:00; 16:57:06.20 GPS; 54 град 39.54794 мин СШ; 020 град 39.19872 мин ВД; 0,000689;
0000000; 2025-01-07T19:56:51.4133719+03:00; 16:57:06.30 GPS; 54 град 39.54793 мин СШ; 020 град 39.19865 мин ВД; 0,000690;
0000000; 2025-01-07T19:56:51.5104573+03:00; 16:57:06.40 GPS; 54 град 39.54796 мин СШ; 020 град 39.19858 мин ВД; 0,000706;
0000000; 2025-01-07T19:56:51.6023456+03:00; 16:57:06.50 GPS; 54 град 39.54798 мин СШ; 020 град 39.19849 мин ВД; 0,000705;
0000000; 2025-01-07T19:56:51.7136239+03:00; 16:57:06.60 GPS; 54 град 39.54796 мин СШ; 020 град 39.19843 мин ВД; 0,000690;
0000000; 2025-01-07T19:56:51.8137182+03:00; 16:57:06.70 GPS; 54 град 39.54792 мин СШ; 020 град 39.19839 мин ВД; 0,000676;
